Team name,Team ID,Games,PTS,PPG,OPP PTS,OPP PPG,SCR MAR,Win %,FT,FTA,FT%,FGA,FG%,3FGA,3FG%,Opp 3FG%,AST,APG,TO,TOPG,REB,RPG,OPP REB,OPP RPG,REB MAR,DREB,ST,STPG,Fouls,PFPG
UMBC,307,28,1684,60.1,1787,63.8,-3.7,25,303,484,62.6,1536,41.3,0,0,0,364,13,398,14.214,962,34.4,987,35.3,-0.9,0,194,6.9,555,19.8
UMES,308,29,1704,58.8,2016,69.5,-10.8,27.6,386,552,69.9,1502,38.2,0,0,0,232,8,440,15.172,932,32.1,1034,35.7,-3.5,0,153,5.3,587,20.2
UMKC,309,29,2145,74,2043,70.4,3.5,51.7,450,650,69.2,1689,42.7,0,0,0,408,14.069,360,12.414,984,33.9,1105,38.1,-4.2,0,242,8.3,568,19.6
UNC Asheville,310,29,1827,63,2054,70.8,-7.8,31,301,440,68.4,1652,40.4,0,0,0,399,13.759,448,15.448,966,33.3,1097,37.8,-4.5,0,220,7.6,481,16.6
UNCG,311,28,2043,73,2103,75.1,-2.1,39.3,369,507,72.8,1650,45.9,0,0,0,377,13.464,473,16.893,973,34.8,1033,36.9,-2.1,0,236,8.4,525,18.8
UNCW,312,30,1844,61.5,1787,59.6,1.9,50,363,537,67.6,1584,40.8,0,0,0,360,12,405,13.5,976,32.5,1035,34.5,-2,0,238,7.9,578,19.3
UNI,313,30,2087,69.6,1950,65,4.6,70,470,638,73.7,1590,44.2,0,0,0,395,13.167,378,12.6,1040,34.7,1036,34.5,0.1,0,163,5.4,501,16.7
UNLV,314,30,2225,74.2,2126,70.9,3.3,60,498,708,70.3,1623,47.7,0,0,0,444,14.8,451,15.033,1002,33.4,1062,35.4,-2,0,202,6.7,570,19
UT Arlington,316,29,2097,72.3,2036,70.2,2.1,58.6,555,745,74.5,1518,46.4,0,0,0,355,12.241,481,16.586,1007,34.7,919,31.7,3,0,193,6.7,511,17.6
UT Martin,317,28,2037,72.8,2138,76.4,-3.6,35.7,384,570,67.4,1683,43.8,0,0,0,439,15.679,441,15.75,1031,36.8,1038,37.1,-0.3,0,229,8.2,539,19.3
Utah,318,32,2083,65.1,1835,57.3,7.8,75,392,546,71.8,1580,47.4,0,0,0,414,12.938,455,14.219,1114,34.8,871,27.2,7.6,0,144,4.5,554,17.3
Utah St.,319,28,1935,69.1,1599,57.1,12,89.3,402,560,71.8,1342,51.1,0,0,0,429,15.321,357,12.75,924,33,735,26.3,6.8,0,147,5.3,401,14.3
UTEP,321,31,2396,77.3,2075,66.9,10.4,77.4,594,793,74.9,1692,47.6,0,0,0,510,16.452,431,13.903,1077,34.7,1072,34.6,0.2,0,226,7.3,547,17.6
UTRGV,322,28,2005,71.6,1996,71.3,0.3,50,465,663,70.1,1649,40.1,0,0,0,380,13.571,456,16.286,1101,39.3,1051,37.5,1.8,0,224,8,583,20.8
UTSA,323,32,2355,73.6,2296,71.8,1.8,59.4,527,754,69.9,1833,43.5,0,0,0,419,13.094,545,17.031,1203,37.6,1173,36.7,0.9,0,243,7.6,620,19.4
Valparaiso,324,30,2168,72.3,2125,70.8,1.4,60,515,729,70.6,1677,44.5,0,0,0,466,15.533,487,16.233,1152,38.4,1062,35.4,3,0,204,6.8,672,22.4
Vanderbilt,325,30,2215,73.8,1942,64.7,9.1,70,437,613,71.3,1721,44.9,0,0,0,499,16.633,383,12.767,1069,35.6,1022,34.1,1.6,0,227,7.6,534,17.8
VCU,326,30,2124,70.8,1907,63.6,7.2,76.7,363,601,60.4,1650,47.4,0,0,0,390,13,493,16.433,1132,37.7,987,32.9,4.8,0,202,6.7,527,17.6
Vermont,327,30,1992,66.4,1863,62.1,4.3,73.3,370,545,67.9,1679,42.6,0,0,0,437,14.567,377,12.567,1097,36.6,1007,33.6,3,0,211,7,458,15.3
Villanova,328,32,2253,70.4,2199,68.7,1.7,50,461,630,73.2,1731,45.3,0,0,0,457,14.281,522,16.312,1149,35.9,1080,33.8,2.2,0,198,6.2,617,19.3
Virginia,329,29,2163,74.6,2184,75.3,-0.7,58.6,471,693,68,1700,44.5,0,0,0,420,14.483,410,14.138,1007,34.7,1146,39.5,-4.8,0,205,7.1,579,20
Virginia Tech,330,29,1931,66.6,1962,67.7,-1.1,51.7,391,653,59.9,1702,41.1,0,0,0,384,13.241,387,13.345,1007,34.7,1035,35.7,-1,0,298,10.3,544,18.8
VMI,331,28,1608,57.4,1942,69.4,-11.9,21.4,299,472,63.3,1471,40.3,0,0,0,350,12.5,507,18.107,909,32.5,1013,36.2,-3.7,0,206,7.4,484,17.3
Wagner,332,29,1932,66.6,2024,69.8,-3.2,44.8,429,653,65.7,1612,41.3,0,0,0,338,11.655,464,16,1189,41,1010,34.8,6.2,0,139,4.8,473,16.3
Wake Forest,333,28,2347,83.8,2118,75.6,8.2,67.9,537,753,71.3,1692,47.2,0,0,0,441,15.75,421,15.036,1051,37.5,963,34.4,3.1,0,259,9.3,585,20.9
Washington,334,30,2443,81.4,2347,78.2,3.2,63.3,538,754,71.4,1847,46.3,0,0,0,482,16.067,456,15.2,1062,35.4,1072,35.7,-0.3,0,220,7.3,637,21.2
Washington St.,335,29,1678,57.9,1730,59.7,-1.8,44.8,325,434,74.9,1466,40,0,0,0,328,11.31,352,12.138,844,29.1,909,31.3,-2.2,0,176,6.1,504,17.4
Weber St.,336,29,1980,68.3,1927,66.4,1.8,51.7,466,658,70.8,1489,44.9,0,0,0,340,11.724,389,13.414,952,32.8,876,30.2,2.6,0,141,4.9,522,18
West Virginia,337,28,1827,65.3,1848,66,-0.8,53.6,341,489,69.7,1492,43,0,0,0,405,14.464,367,13.107,881,31.5,1046,37.4,-5.9,0,206,7.4,425,15.2
Western Caro.,338,28,2092,74.7,1966,70.2,4.5,46.4,522,715,73,1527,46.5,0,0,0,391,13.964,512,18.286,978,34.9,976,34.9,0.1,0,246,8.8,534,19.1
Western Ill.,339,28,1844,65.9,2204,78.7,-12.9,10.7,435,622,69.9,1430,42.9,0,0,0,378,13.5,493,17.607,829,29.6,1008,36,-6.4,0,173,6.2,501,17.9
Western Ky.,340,28,2137,76.3,1989,71,5.3,53.6,415,668,62.1,1621,47,0,0,0,405,14.464,428,15.286,1085,38.8,884,31.6,7.2,0,180,6.4,575,20.5
Western Mich.,341,30,2376,79.2,1978,65.9,13.3,86.7,515,715,72,1777,46.3,0,0,0,464,15.467,399,13.3,1141,38,962,32.1,6,0,263,8.8,581,19.4
Wichita St.,342,31,2213,71.4,1985,64,7.4,67.7,479,648,73.9,1643,46.5,0,0,0,508,16.387,466,15.032,1167,37.6,986,31.8,5.8,0,171,5.5,593,19.1
William & Mary,343,28,2007,71.7,2147,76.7,-5,25,442,634,69.7,1605,43.3,0,0,0,442,15.786,439,15.679,1033,36.9,963,34.4,2.5,0,173,6.2,547,19.5
Winthrop,344,28,1856,66.3,1782,63.6,2.6,57.1,390,560,69.6,1512,43.3,0,0,0,363,12.964,401,14.321,953,34,886,31.6,2.4,0,246,8.8,538,19.2
Wisconsin,345,30,2059,68.6,1700,56.7,12,80,461,643,71.7,1588,44.8,0,0,0,402,13.4,298,9.9333,989,33,898,29.9,3,0,209,7,462,15.4
Wofford,346,29,2118,73,2266,78.1,-5.1,31,359,582,61.7,1705,44.9,0,0,0,474,16.345,529,18.241,1007,34.7,1104,38.1,-3.3,0,238,8.2,602,20.8
Wright St.,347,28,1857,66.3,1890,67.5,-1.2,50,407,580,70.2,1474,44.6,0,0,0,321,11.464,357,12.75,943,33.7,938,33.5,0.2,0,126,4.5,488,17.4
Wyoming,348,28,1959,70,1932,69,1,39.3,417,619,67.4,1569,43.8,0,0,0,327,11.679,418,14.929,1028,36.7,967,34.5,2.2,0,161,5.8,544,19.4
Xavier,349,33,2324,70.4,2058,62.4,8.1,69.7,453,667,67.9,1836,44.1,0,0,0,444,13.455,414,12.545,1171,35.5,1105,33.5,2,0,232,7,551,16.7
Yale,350,27,1788,66.2,1798,66.6,-0.4,44.4,307,459,66.9,1426,46.8,0,0,0,406,15.037,408,15.111,882,32.7,871,32.3,0.4,0,184,6.8,490,18.1
Youngstown St.,351,28,1876,67,2029,72.5,-5.5,28.6,440,648,67.9,1497,43.8,0,0,0,376,13.429,462,16.5,920,32.9,968,34.6,-1.7,0,218,7.8,613,21.9
